county_fips,places_access2,places_bphigh,places_chd,places_depression,places_diabetes,places_foodinsecu,places_foodstamp,places_ghlth,places_housinsecu,places_lacktrpt,places_lpa,places_mhlth,places_obesity,places_stroke
33019,8.4,29.1,5.2,25.8,8.4,12.2,9.4,15.4,10.3,7.2,22.7,17.7,33.2,2.8
34001,12.6,31.0,5.2,17.1,10.3,17.4,11.1,18.4,15.0,9.3,26.7,17.2,30.9,3.0
34003,10.4,28.1,4.1,14.6,8.0,11.3,5.8,13.7,10.8,6.1,20.6,14.6,25.4,2.2
34005,8.7,29.7,4.4,16.3,8.7,12.0,7.2,14.8,11.4,7.2,22.5,16.1,30.0,2.5
34007,12.0,30.3,4.9,18.0,9.9,17.0,10.9,17.5,14.9,8.8,25.5,17.0,29.6,2.9
34009,9.2,29.0,4.8,19.5,8.0,11.7,7.2,15.0,10.8,6.7,20.4,17.0,33.9,2.6
34011,18.9,36.0,6.1,16.4,12.1,24.7,17.1,24.1,20.6,12.3,32.0,18.4,40.4,3.6
34013,14.9,29.8,5.1,15.7,11.0,21.5,14.4,19.5,18.8,10.9,28.4,16.5,29.4,3.3
34015,8.8,33.2,4.6,19.1,8.9,12.2,7.2,14.7,11.7,6.8,22.7,17.2,31.5,2.6
34017,14.5,29.2,4.8,14.0,10.8,18.2,10.1,18.7,14.5,8.8,28.1,14.5,27.8,2.7
34019,7.3,25.6,4.2,17.7,7.0,8.4,4.5,12.3,8.1,5.2,17.9,14.8,26.0,2.1
34021,11.9,28.4,4.7,15.1,9.8,15.8,9.1,16.7,14.3,8.1,23.9,15.2,25.5,2.7
34023,11.2,30.4,4.4,13.0,10.3,14.2,7.3,16.4,12.2,7.3,24.7,14.4,29.7,2.5
34025,8.3,27.7,4.4,15.1,7.8,9.8,5.8,13.0,9.3,5.8,18.4,14.9,30.3,2.3
34027,8.4,26.5,4.0,15.6,7.4,8.9,4.7,11.8,8.4,5.4,18.1,14.0,22.6,2.1
34029,10.1,28.4,4.9,17.3,8.8,13.1,8.1,15.8,11.5,7.4,23.8,16.8,30.3,2.7
34031,18.9,29.7,5.3,15.8,11.2,23.1,12.8,21.7,18.9,10.3,30.5,16.5,31.1,3.0
34033,11.6,32.3,5.4,19.4,9.7,16.6,11.2,18.5,14.4,8.9,26.5,18.3,33.8,3.1
34035,9.1,26.6,4.0,14.4,8.5,10.8,5.3,12.1,9.5,5.8,19.8,13.5,25.8,2.2
34037,8.9,28.3,4.6,19.0,7.6,10.3,5.8,13.9,9.9,6.1,20.1,16.1,26.5,2.4
34039,15.7,30.8,4.8,14.7,10.2,17.7,10.0,17.9,16.1,8.9,24.8,15.7,29.4,2.8
34041,9.8,29.1,4.7,18.7,8.0,12.3,7.1,15.3,11.4,6.9,23.6,16.7,32.3,2.5
35001,14.3,30.4,5.4,25.2,10.2,18.8,14.4,21.0,16.2,10.0,22.5,16.5,33.2,2.9
35003,11.7,31.3,6.4,25.7,10.6,19.1,17.6,21.5,15.4,10.5,23.2,18.7,32.2,3.4
35005,20.7,34.3,6.5,24.2,12.9,26.3,22.0,27.2,21.1,13.2,30.4,18.0,40.3,3.5
35006,16.4,33.5,7.0,24.0,14.6,29.6,24.9,27.8,22.5,16.1,28.7,19.6,39.2,4.1
35007,16.9,30.4,6.0,22.8,11.4,21.1,17.1,22.9,17.5,11.0,25.2,16.8,32.1,3.2
35009,17.5,33.0,6.4,24.4,12.4,24.3,20.3,25.1,19.0,12.4,29.1,18.1,40.5,3.5
35011,16.4,30.8,6.1,24.6,10.9,20.4,16.2,23.0,17.3,10.9,25.2,18.0,33.0,3.3
35013,20.1,31.4,6.0,22.2,13.1,25.6,21.3,26.0,20.6,12.5,27.8,16.2,37.5,3.3
35015,17.2,30.5,5.8,23.1,10.7,19.7,15.4,22.1,17.0,10.4,26.4,17.1,39.8,3.0
35017,16.8,30.0,6.1,23.2,11.4,22.2,18.4,23.4,17.9,11.4,25.9,17.0,33.9,3.2
35019,24.7,33.1,6.5,20.0,14.3,29.1,22.8,28.7,22.8,13.9,31.7,16.3,37.5,3.5
35021,17.9,32.5,6.6,24.3,12.4,24.4,21.7,25.6,19.1,12.5,27.7,18.0,36.5,3.6
35023,20.6,32.0,6.5,23.0,12.6,26.0,21.6,26.6,20.6,12.9,28.9,17.7,34.7,3.5
35025,21.8,32.7,6.3,21.5,12.1,26.4,21.0,26.3,21.4,13.1,30.2,17.5,37.3,3.5
35027,13.7,30.1,5.7,24.7,9.9,17.9,14.7,20.8,15.4,9.8,22.9,17.1,30.6,3.0
35028,5.9,24.3,4.0,21.3,6.7,6.9,4.6,11.0,6.9,4.7,12.7,13.0,25.1,2.0
35029,26.6,34.2,7.6,23.5,15.0,35.2,32.0,32.5,26.5,17.0,34.6,18.9,36.9,4.2
35031,15.3,36.8,8.9,25.0,17.9,43.0,39.8,35.3,30.2,24.0,31.8,23.7,41.4,5.7
35033,21.3,29.8,5.7,19.8,12.7,23.9,17.7,24.1,20.4,11.8,27.6,15.2,33.7,3.0
35035,15.9,32.4,6.3,24.4,11.8,23.2,19.9,23.9,18.6,12.1,24.4,17.5,38.1,3.5
35037,18.7,33.1,6.8,24.1,12.7,26.4,23.7,26.4,20.4,13.4,29.2,18.4,38.2,3.7
35039,20.3,30.5,6.1,21.5,13.7,27.6,22.0,26.9,22.3,14.1,29.0,17.5,40.2,3.5
35041,16.5,31.5,6.3,24.1,11.7,22.5,19.2,23.8,18.2,11.6,27.6,18.0,34.7,3.4
35043,12.8,29.3,5.0,24.0,9.7,16.6,11.8,18.2,14.5,9.2,21.1,16.6,32.6,2.7
35045,13.3,31.1,7.0,24.1,12.8,27.4,24.9,26.3,21.3,15.9,25.8,20.4,35.2,4.1
35047,21.2,30.2,5.9,20.9,13.3,26.1,20.3,26.2,21.5,12.8,29.8,16.3,38.0,3.2
35049,14.0,25.3,5.0,23.4,9.3,15.9,11.9,18.4,14.0,8.7,19.8,15.0,25.9,2.6
35051,16.4,32.3,6.8,25.1,11.9,24.0,22.2,25.4,18.8,12.6,27.2,19.0,38.1,3.7
35053,18.9,32.1,6.7,22.7,13.2,27.5,23.8,27.6,21.4,14.1,29.9,18.5,37.5,3.7
35055,15.0,28.3,5.4,22.5,10.7,18.8,14.2,20.4,15.6,10.0,22.7,15.9,28.1,2.9
35057,18.8,33.2,7.0,25.6,13.0,26.5,23.7,27.3,20.6,13.6,29.0,19.0,34.7,3.8
35059,17.7,32.2,6.4,23.2,11.8,22.7,19.3,24.4,18.2,11.8,26.5,17.6,34.7,3.5
35061,19.2,31.0,6.0,22.5,12.4,24.3,18.8,25.1,20.0,12.3,28.0,17.1,35.6,3.2
36001,5.7,29.8,4.8,21.5,8.4,12.9,11.2,14.4,11.9,7.4,21.0,15.8,30.9,2.6
36003,6.4,32.0,5.8,22.3,9.5,15.0,14.7,17.6,13.3,8.5,24.8,18.6,36.1,3.1
36005,15.9,34.6,6.3,16.1,14.8,37.5,32.4,29.2,31.4,16.5,37.5,16.9,33.7,4.0
36007,6.7,31.7,5.7,21.6,9.5,15.8,15.5,17.3,14.1,9.0,23.8,17.6,34.8,3.1
36009,7.0,32.3,6.0,22.9,9.6,17.3,16.9,18.9,14.4,9.5,26.8,19.2,35.9,3.2
36011,7.1,31.0,5.7,22.0,9.3,15.8,14.9,18.5,13.7,8.8,26.4,18.3,35.7,3.0
36013,7.8,31.6,5.9,21.8,10.0,17.3,16.5,18.9,15.0,9.4,26.3,18.4,36.7,3.1
36015,6.7,31.6,5.6,22.5,9.3,15.8,15.2,17.6,13.6,8.7,25.1,18.6,30.8,3.0
36017,6.9,30.2,5.8,22.7,9.3,15.9,14.8,17.9,13.4,8.6,25.7,18.9,36.1,3.1
36019,6.7,30.5,5.7,23.5,9.1,14.7,13.8,17.4,12.9,8.3,25.9,18.7,33.8,3.0
36021,6.2,28.6,5.2,21.1,8.5,13.0,11.5,15.3,11.7,7.4,22.3,16.6,30.7,2.7
36023,6.1,30.0,5.5,23.4,8.6,13.7,12.8,16.4,12.3,7.9,23.9,18.2,32.3,2.9
36025,7.1,31.8,5.8,22.3,9.2,15.8,14.9,17.2,13.4,8.6,26.3,18.3,33.4,3.1
36027,6.9,29.2,4.8,19.6,8.3,13.0,10.7,14.3,12.6,7.4,20.7,15.9,28.5,2.6
36029,6.1,29.0,5.2,21.3,9.1,14.2,13.2,16.2,13.2,8.1,23.7,17.0,33.0,2.8
36031,6.3,29.5,5.4,22.3,8.5,13.1,11.9,16.2,11.7,7.5,23.4,17.5,34.7,2.8
36033,7.3,31.6,6.0,22.9,10.0,17.3,15.8,18.9,14.6,9.5,27.5,18.7,40.8,3.2
36035,7.2,32.3,5.9,23.0,9.5,16.7,15.9,18.6,14.0,8.9,26.7,19.1,35.5,3.1
36037,6.2,29.8,5.3,22.3,8.5,13.4,12.1,16.0,12.3,7.7,23.3,17.9,30.1,2.8
36039,7.1,29.7,5.4,21.7,8.9,14.6,12.9,16.7,13.0,8.1,24.2,17.4,34.5,2.8
36041,6.2,29.5,5.5,22.2,8.5,13.4,12.3,16.1,12.1,7.7,23.7,18.0,30.8,2.8
36043,6.3,30.1,5.5,21.8,8.8,14.1,13.6,16.5,12.8,8.0,26.2,18.4,37.0,2.9
36045,7.1,30.3,5.6,20.6,9.7,14.8,14.4,17.0,13.5,8.4,25.5,17.6,38.8,3.0
36047,8.9,28.8,5.1,16.3,11.1,23.7,19.5,19.2,19.2,11.1,25.7,15.6,25.0,3.3
36049,6.6,30.2,5.7,22.3,9.2,14.6,13.9,17.3,12.9,8.2,26.0,18.6,40.7,3.0
36051,6.1,29.9,5.3,21.6,8.5,13.1,11.8,15.8,12.0,7.5,22.4,17.3,31.9,2.8
36053,5.7,29.1,5.1,22.3,8.3,12.4,11.2,15.2,11.6,7.3,21.6,17.7,37.2,2.7
36055,6.3,30.1,5.1,22.6,9.6,14.0,13.0,15.8,13.2,8.1,24.5,16.2,31.8,2.8
36057,8.8,30.5,5.8,22.2,9.5,18.5,16.4,19.0,15.7,9.5,26.4,18.1,38.9,3.1
36059,6.4,27.4,4.2,14.0,8.3,11.9,8.2,13.6,11.6,6.5,22.0,14.2,28.3,2.3
36061,6.7,25.8,4.4,18.6,8.4,15.0,11.9,15.0,13.0,7.7,20.0,14.8,19.5,2.5
36063,6.1,31.4,5.3,22.3,8.9,14.3,13.2,16.7,13.2,8.2,24.8,17.8,39.4,2.9
36065,7.0,31.8,5.6,21.3,9.5,15.8,14.7,17.5,13.9,8.8,26.8,18.0,36.4,3.0
36067,6.1,31.9,5.3,22.8,9.3,14.3,13.1,15.7,13.2,8.1,22.3,17.5,37.4,2.8
36069,5.8,28.2,5.0,21.6,8.1,11.7,10.3,14.3,11.2,6.9,20.4,16.8,30.8,2.6
36071,9.0,29.6,5.2,18.2,10.1,16.9,14.2,17.8,15.9,9.1,25.6,16.5,32.4,2.9
36073,7.7,30.3,5.7,21.6,9.3,16.9,15.4,18.6,14.5,9.0,26.8,18.7,32.8,3.1
36075,6.8,31.3,5.9,22.7,9.4,15.2,14.9,18.1,13.5,8.7,27.6,19.1,36.7,3.1
36077,6.3,29.5,5.5,21.5,9.0,13.9,13.4,16.8,12.5,8.1,23.8,18.1,32.1,2.9
36079,6.9,25.5,4.4,18.5,7.7,11.2,8.3,13.2,11.1,6.3,20.4,14.9,27.3,2.3
36081,10.9,29.8,4.9,14.2,12.2,22.7,15.8,19.5,18.6,10.3,29.7,14.4,23.8,2.9
36083,5.9,28.8,5.0,20.6,8.5,12.9,11.4,14.8,11.9,7.3,22.5,16.9,31.7,2.7
36085,7.9,30.3,4.8,15.8,10.1,16.4,13.2,17.0,14.5,8.4,25.5,15.5,30.0,2.7
36087,8.5,29.1,5.2,18.4,9.9,16.8,14.4,17.1,15.3,8.7,26.3,15.8,30.9,2.9
36089,6.9,33.2,6.0,24.5,10.2,15.8,16.5,18.5,13.8,9.1,27.4,19.2,42.9,3.2
36091,4.9,27.3,4.6,21.2,7.6,9.6,8.1,12.6,9.7,5.9,18.5,16.1,32.8,2.4
36093,6.4,29.8,5.1,19.9,8.9,14.7,12.9,15.6,13.3,8.2,21.9,16.6,34.6,2.8
36095,6.4,30.4,5.4,21.5,8.7,13.4,12.3,15.9,12.1,7.7,23.6,17.9,33.0,2.8
36097,6.5,30.2,5.8,22.5,9.1,15.0,14.6,17.3,13.0,8.4,24.1,18.3,31.2,3.0
36099,7.6,30.6,5.8,22.4,9.1,16.2,15.1,18.3,13.9,8.8,26.7,18.5,34.8,3.1
36101,6.3,29.8,5.6,23.0,9.0,14.4,13.7,16.6,12.6,8.2,24.5,18.1,34.7,3.0
36103,7.7,27.6,4.6,16.6,8.3,13.2,9.9,14.8,12.5,7.0,23.1,15.4,29.7,2.4
36105,9.0,31.0,5.6,20.1,10.0,17.7,15.5,18.6,15.4,9.4,27.4,16.9,31.8,3.0
36107,6.2,30.2,5.4,22.6,8.6,13.7,12.6,16.0,12.3,7.8,24.2,17.9,30.5,2.9
36109,4.9,27.9,4.8,22.6,8.2,11.2,9.7,14.0,10.4,6.7,19.0,15.8,27.6,2.5
36111,6.9,31.7,5.2,20.3,8.8,13.7,12.1,15.6,13.1,8.0,22.8,16.6,30.6,2.8
36113,5.7,28.7,5.0,22.6,8.3,11.9,10.8,15.5,11.0,7.1,21.5,17.3,30.9,2.6
36115,6.7,30.0,5.4,21.7,8.6,13.9,12.9,16.9,12.5,7.9,24.8,18.1,31.2,2.9
36117,6.6,28.0,5.4,22.3,8.6,14.0,12.4,16.2,12.7,7.9,24.2,17.8,37.1,2.8
36119,8.0,25.7,4.4,16.2,8.8,13.1,10.1,13.9,12.8,7.1,21.0,14.3,25.9,2.4
36121,7.4,31.4,5.6,21.7,9.0,15.1,13.6,17.4,13.4,8.4,24.6,18.0,35.4,3.0
36123,7.3,29.7,5.7,22.3,8.9,15.7,14.8,17.7,13.3,8.6,25.0,18.5,34.5,3.0
37001,12.2,33.4,5.7,24.6,10.7,17.2,14.0,19.3,14.2,9.3,23.7,18.0,38.9,3.3
37003,11.7,33.5,6.1,27.0,10.1,15.8,12.8,19.6,12.5,8.7,24.7,19.1,36.2,3.3
37005,13.7,34.7,6.7,27.6,11.2,18.5,16.0,22.1,14.0,10.0,26.8,19.3,36.6,3.5
37007,14.5,42.0,7.0,24.3,14.6,28.2,26.6,26.4,21.6,14.5,31.7,20.2,43.4,4.6
37009,11.2,33.5,6.1,27.6,9.9,14.6,12.2,19.3,11.5,8.3,23.8,18.9,36.3,3.2
37011,11.5,33.8,6.3,26.4,10.2,15.1,12.3,19.5,12.0,8.5,23.8,18.4,37.4,3.2
37013,11.8,36.2,6.2,25.9,11.4,19.3,16.7,20.7,15.4,10.3,26.0,18.9,37.0,3.6
37015,13.8,42.7,6.8,23.0,14.9,28.7,26.7,26.2,22.2,14.6,31.8,19.6,43.4,4.6
37017,12.8,38.9,6.5,25.8,12.7,22.5,20.4,23.2,17.8,12.0,29.1,19.5,41.3,4.0
37019,8.9,30.1,5.2,26.0,8.9,11.9,9.2,15.6,10.4,7.0,19.9,17.2,32.9,2.8
37021,9.3,31.2,5.2,25.9,8.9,12.1,9.6,15.7,10.1,7.1,19.2,16.6,31.2,2.8
37023,12.4,34.1,6.4,27.4,10.9,17.4,14.5,21.0,13.4,9.4,26.7,19.0,36.7,3.4
37025,10.2,32.7,5.1,23.6,9.9,13.7,10.3,16.6,11.8,7.7,21.3,16.6,32.7,2.8
37027,12.1,33.5,6.2,27.7,10.3,16.6,13.9,20.6,12.8,9.0,25.5,19.3,33.2,3.4
37029,8.6,31.0,5.0,25.6,8.8,11.0,8.0,15.3,9.8,6.6,20.1,17.2,34.4,2.7
37031,8.8,31.3,5.3,26.3,8.7,11.4,8.7,15.7,9.8,6.9,19.9,17.2,33.7,2.8
37033,12.6,37.2,6.2,24.9,12.0,20.3,17.4,21.8,16.2,10.8,26.9,19.1,39.1,3.8
37035,11.5,32.7,5.7,26.6,10.1,15.2,11.8,18.4,12.3,8.4,23.2,17.9,37.2,3.1
37037,10.2,31.3,5.1,24.0,9.4,12.7,9.3,15.8,10.8,7.2,20.4,15.9,30.2,2.8
37039,10.2,33.3,6.2,28.5,10.1,14.9,12.7,19.0,11.7,8.5,23.9,19.1,34.8,3.2
37041,12.0,38.3,6.4,25.5,12.5,21.4,19.6,22.5,16.7,11.4,27.7,19.3,40.6,3.9
37043,9.6,32.1,5.8,27.9,9.3,12.8,10.5,17.3,10.5,7.5,22.2,18.2,35.5,3.0
37045,11.4,36.3,6.2,26.9,11.2,18.5,16.2,20.8,14.7,10.1,26.2,19.1,38.6,3.6
37047,12.9,39.2,6.6,25.5,12.8,22.7,20.7,23.6,17.8,12.1,29.5,19.8,41.2,4.0
37049,10.5,34.9,5.7,25.3,10.5,15.9,12.9,18.9,13.1,8.9,23.6,18.0,37.5,3.2
37051,11.7,38.9,5.8,24.8,12.6,20.5,17.5,21.0,16.9,10.9,25.9,18.2,41.1,3.7
37053,8.6,30.1,5.1,25.8,8.6,10.7,7.9,15.1,9.5,6.4,20.4,17.1,33.6,2.7
37055,8.1,29.7,4.9,26.0,8.1,9.6,7.0,13.8,8.5,5.9,18.4,16.3,31.0,2.5
37057,11.7,33.4,6.0,26.7,10.3,16.5,13.5,19.4,13.0,9.0,25.1,18.9,36.0,3.3
37059,10.2,32.1,5.4,26.5,9.2,12.8,9.8,16.8,10.8,7.3,21.8,17.6,33.3,2.9
37061,16.6,37.3,6.4,24.4,12.7,22.8,19.3,24.1,18.2,11.9,28.5,18.8,39.6,3.9
37063,9.6,32.8,4.9,22.8,10.4,14.3,11.2,16.5,12.3,8.2,21.7,15.2,36.5,3.0
37065,13.7,41.5,6.6,23.9,14.3,27.8,26.3,25.5,22.0,14.3,31.7,19.9,43.8,4.5
37067,11.3,33.7,5.5,24.0,11.0,16.7,13.8,19.1,14.0,9.2,24.5,17.1,41.5,3.2
37069,11.7,34.4,5.7,25.2,10.7,17.0,13.6,19.0,14.2,9.3,24.0,17.9,38.3,3.3
37071,11.4,33.7,5.7,25.9,10.7,16.7,13.7,19.3,14.0,9.1,24.4,18.3,35.9,3.2
37073,10.9,36.5,6.1,26.1,11.7,19.1,16.6,20.9,15.6,10.4,26.7,19.5,38.5,3.7
37075,10.6,32.8,5.9,27.5,9.8,14.6,11.3,18.8,11.8,8.4,23.6,19.2,35.5,3.1
37077,12.3,36.1,5.9,24.2,11.3,18.9,15.4,20.4,15.4,10.1,25.4,18.1,35.9,3.5
37079,17.2,40.3,7.1,23.7,14.3,26.7,23.5,26.4,20.6,13.7,31.6,19.3,42.7,4.4
37081,10.6,35.1,5.5,24.5,11.2,17.5,14.6,18.3,15.1,9.6,23.5,17.3,38.6,3.3
37083,14.5,42.9,7.1,23.9,15.2,30.9,29.4,27.3,23.5,15.8,33.1,20.4,42.6,4.8
37085,12.3,36.5,5.9,26.1,11.1,17.4,14.3,20.2,14.3,9.5,25.7,18.3,36.7,3.4
37087,9.6,32.2,5.7,28.5,9.2,12.8,10.2,17.3,10.5,7.4,21.8,18.1,33.2,2.9
37089,10.6,30.4,5.4,25.8,9.1,12.8,9.8,17.0,10.7,7.4,21.0,17.2,30.4,2.8
37091,13.9,42.2,6.8,23.9,15.2,28.7,27.3,26.1,22.5,14.8,31.6,19.9,43.3,4.6
37093,12.9,38.2,6.2,24.4,13.2,22.4,18.8,22.8,18.2,11.9,28.1,18.9,38.1,3.9
37095,14.4,39.7,7.0,24.3,13.3,23.3,20.8,24.4,17.9,12.3,29.4,19.0,40.8,4.1
37097,9.6,32.4,5.2,25.2,9.0,12.6,9.4,16.2,10.7,7.2,20.7,16.9,32.3,2.8
37099,10.6,33.5,6.2,27.9,10.9,15.7,13.1,19.3,12.6,9.1,24.2,19.0,36.7,3.3
37101,11.8,32.9,5.4,24.6,10.5,15.4,11.8,18.2,13.0,8.5,23.1,17.4,34.5,3.1
37103,12.8,38.2,6.7,26.5,12.7,22.3,20.6,23.5,17.1,11.8,28.6,19.9,39.6,4.0
37105,14.4,34.6,6.0,25.1,11.7,19.1,15.2,21.5,15.8,10.3,26.5,18.5,37.7,3.4
37107,14.6,40.5,7.0,25.6,14.1,27.1,25.9,26.7,21.0,14.1,32.3,20.3,42.5,4.5
37109,10.1,31.9,5.4,26.3,9.1,12.6,9.7,16.6,10.8,7.3,21.5,17.6,34.4,2.9
37111,11.8,33.6,6.2,27.4,10.3,16.0,13.4,19.9,12.4,8.8,24.6,19.1,35.0,3.3
37113,11.4,33.6,6.1,27.8,10.0,15.1,12.3,19.0,12.0,8.4,24.3,18.6,35.6,3.2
37115,9.3,32.3,5.6,27.4,9.1,12.3,10.0,17.0,10.1,7.3,21.6,18.0,34.9,2.9
37117,12.6,38.8,6.4,25.9,13.1,23.9,21.6,23.8,18.9,12.4,28.6,20.1,40.4,4.1
37119,10.1,31.3,4.9,22.4,10.1,14.5,10.7,15.9,12.5,7.9,21.1,15.6,29.5,2.9
37121,10.0,32.1,5.7,27.5,9.4,12.8,10.3,17.5,10.6,7.5,22.7,18.4,37.0,3.0
37123,14.5,36.0,6.4,25.9,11.8,20.5,17.1,22.5,16.2,10.8,27.3,18.9,38.9,3.6
37125,8.8,31.3,5.1,25.2,8.9,11.4,8.6,15.1,9.9,6.8,19.2,16.6,32.8,2.7
37127,12.3,37.4,5.9,23.8,12.3,21.2,18.1,21.7,17.7,11.2,27.5,18.6,38.3,3.7
37129,8.7,31.7,5.3,25.7,9.2,11.8,9.6,15.9,10.2,7.2,20.3,17.1,31.8,2.8
37131,12.8,41.1,6.5,24.4,14.2,26.7,24.9,24.9,21.2,13.8,30.2,19.8,43.1,4.4
37133,11.3,34.1,5.8,23.8,10.7,15.8,12.8,18.8,13.1,8.8,22.9,17.8,36.0,3.2
37135,7.9,29.8,4.8,24.4,9.0,10.4,7.5,13.8,9.0,6.3,18.4,15.3,29.5,2.6
37137,10.7,35.0,5.8,25.4,10.4,15.6,12.8,18.9,13.0,8.8,23.5,18.0,36.3,3.2
37139,10.4,35.9,5.6,24.4,11.3,17.3,14.5,19.3,14.8,9.6,24.4,18.0,38.7,3.4
37141,10.2,32.4,5.5,25.8,9.7,13.4,10.5,17.1,11.5,7.7,21.0,17.8,35.6,3.0
37143,10.8,34.9,5.9,26.2,10.7,16.9,14.2,19.4,13.8,9.3,24.6,18.8,37.5,3.4
37145,11.5,36.7,6.1,26.2,11.6,18.9,16.3,20.7,15.2,10.2,26.5,19.0,38.5,3.6
37147,10.5,35.5,5.8,25.0,12.0,18.9,16.9,19.7,16.0,10.4,25.9,18.0,40.8,3.6
37149,9.8,32.1,5.6,26.8,9.4,12.9,10.2,17.2,10.7,7.5,21.8,17.8,35.7,2.9
37151,13.8,34.3,6.3,27.4,10.9,17.9,14.6,21.5,14.3,9.6,26.5,19.1,39.7,3.4
37153,14.0,39.5,7.1,26.8,13.8,26.0,24.4,25.8,20.0,13.7,30.9,20.3,43.0,4.3
37155,16.7,42.9,8.1,23.4,16.4,31.2,30.9,30.6,23.0,17.6,34.9,20.9,48.1,5.2
37157,12.5,35.9,6.2,26.7,11.3,19.0,16.6,21.5,15.1,10.3,26.8,19.7,37.1,3.6
37159,12.2,33.8,6.0,25.4,10.8,17.4,14.8,20.3,14.2,9.6,26.4,18.6,37.4,3.4
37161,12.0,34.8,6.5,28.3,11.1,18.1,15.8,21.4,14.0,9.8,26.8,19.7,38.0,3.5
37163,16.2,38.0,6.6,25.4,13.0,23.3,19.8,24.4,18.2,12.1,29.4,19.3,41.7,3.9
37165,14.6,42.6,7.5,25.0,15.2,29.4,28.5,28.2,22.4,15.7,32.7,20.7,45.5,4.8
37167,11.2,33.9,6.0,26.7,10.5,16.2,13.5,19.5,13.0,9.0,24.2,18.8,36.3,3.3
37169,10.5,33.5,6.0,28.2,9.9,14.5,12.1,18.9,11.7,8.3,24.1,19.0,36.8,3.2
37171,13.3,34.1,6.4,28.4,10.8,18.0,15.2,21.8,13.8,9.6,27.1,19.4,40.8,3.4
37173,11.9,36.5,6.8,27.9,12.5,21.9,18.2,23.7,16.3,12.4,26.5,20.7,40.8,3.8
37175,8.6,32.0,5.4,27.0,8.9,11.4,9.1,15.9,9.7,6.9,19.7,17.4,34.4,2.8
37177,15.0,38.3,6.8,24.5,13.3,23.6,20.8,24.6,18.1,12.3,29.5,19.2,41.3,4.1
37179,9.9,31.0,5.0,24.6,9.3,12.3,8.7,15.6,10.5,6.9,21.1,16.4,33.0,2.7
37181,13.8,40.0,6.4,24.1,13.9,26.3,24.2,24.5,20.9,13.6,30.0,19.5,42.8,4.2
37183,8.0,31.2,4.5,23.1,9.0,10.4,7.4,13.5,9.1,6.2,17.9,14.9,28.9,2.5
37185,13.7,41.5,7.0,24.0,14.8,28.3,26.5,26.2,21.6,14.7,31.0,19.8,44.3,4.6
37187,13.8,42.0,7.1,25.6,14.8,28.9,28.3,26.8,22.5,15.0,32.0,20.7,44.1,4.6
37189,9.5,33.8,6.3,28.1,10.5,14.1,12.5,18.6,11.3,8.3,23.0,18.3,37.0,3.2
37191,13.4,38.0,6.3,24.8,12.5,21.7,18.8,22.4,17.1,11.4,27.6,18.7,39.9,3.8
37193,12.6,34.4,6.4,28.5,10.7,17.5,14.7,21.0,13.4,9.4,25.9,19.5,38.2,3.5
37195,14.5,39.8,6.8,24.8,14.0,26.2,24.1,25.4,20.2,13.4,30.6,19.4,38.5,4.3
37197,12.8,34.1,6.2,27.7,10.4,16.4,13.5,20.1,13.1,9.0,25.3,19.0,36.3,3.3
37199,11.1,32.9,6.1,28.3,10.0,14.9,12.5,19.3,11.6,8.3,24.0,19.0,35.6,3.2
38001,8.7,31.0,5.9,21.6,9.8,13.9,9.3,18.3,11.1,7.8,25.6,16.0,35.7,3.1
38003,7.2,30.1,5.4,21.4,9.0,10.9,6.9,15.8,9.3,6.6,22.2,15.1,38.5,2.8
38005,10.2,36.6,7.4,22.2,13.4,24.8,17.7,25.6,18.3,14.1,30.5,18.3,43.8,4.1
38007,7.6,30.8,5.6,20.3,9.2,11.2,6.9,16.0,9.2,6.4,22.7,14.6,36.4,2.8
38009,7.3,30.6,5.3,21.0,8.7,10.9,6.6,15.4,9.3,6.5,22.2,15.0,38.1,2.7
38011,8.3,29.0,5.2,21.0,8.5,11.1,6.7,15.9,9.4,6.5,22.2,15.1,36.7,2.7
38013,7.4,29.7,5.0,21.0,8.2,9.6,5.5,14.8,8.7,5.9,20.6,14.7,37.2,2.6
38015,6.5,27.6,4.9,19.8,8.1,8.9,5.5,13.7,8.0,5.7,17.7,13.8,35.5,2.5
38017,6.2,29.3,5.2,23.4,8.5,9.5,6.0,14.2,8.3,5.8,18.3,13.5,35.1,2.5
38019,7.1,30.0,5.2,21.3,8.2,9.8,5.8,14.9,8.8,6.0,21.0,14.8,40.1,2.6
38021,7.9,30.5,5.6,21.4,9.2,11.4,7.3,16.4,9.6,6.7,23.1,15.4,39.6,2.8
38023,8.2,29.9,5.6,21.5,9.0,11.7,7.3,17.0,10.1,6.9,23.1,15.6,37.8,2.8
38025,8.1,30.3,5.6,20.7,9.4,11.9,7.1,16.5,10.2,7.1,22.7,15.4,36.5,2.9
38027,8.8,31.6,6.1,22.0,10.2,14.6,10.2,19.1,11.6,8.3,25.3,16.0,38.8,3.2
38029,8.2,30.5,5.8,21.6,9.2,12.4,8.2,17.7,10.1,7.1,23.0,15.8,38.8,2.9
38031,7.0,30.0,5.3,21.6,8.7,10.3,6.5,15.5,9.0,6.3,22.1,15.1,35.9,2.7
38033,8.0,31.7,6.0,22.2,9.8,12.8,8.9,17.8,10.7,7.5,25.7,16.4,37.8,3.1
38035,7.1,30.3,5.5,22.7,9.8,11.1,7.3,16.5,9.6,6.7,22.6,14.8,37.9,2.8
